y1,h1,y2,h2,snr_db,b1,b2
5.267659363603102163e-01,3.000858547844781343e-01,2.506069504485933797e-01,-2.695104254153292689e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.744339831070470526e-01,-1.115632895154398563e+00,-1.043227160578496626e+00,1.228691653435543873e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.242912691955424531e-01,-7.126013747165768075e-01,1.593131148353521764e+00,9.678330138667918803e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.325931564096774040e-01,-6.788255644685654844e-02,-1.646025964432130673e-01,-3.982784001539743657e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.663439019931334917e+00,2.816560733803671335e-01,-2.888000179075936202e+00,-1.244099470973765165e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.451841778193891486e+00,-1.610687509551047114e+00,-2.071889060904649194e-01,-6.810886547744952058e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.996261215674046685e-01,-3.742733162725222443e-03,1.141049426011975898e+00,-1.628061640473313920e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.860519219867553087e-01,8.281228730129610582e-01,1.233829096938139358e+00,-2.715305948347961795e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.902751993608287617e-01,3.488899795443123897e-01,-3.525124630561828898e+00,-2.728670128606971002e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.639941510703828431e+00,1.475602486076412756e+00,7.382926320254259989e-02,-9.672544916135537157e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.618725167810698418e-01,-4.958552167297554658e-01,-2.307700779396556712e+00,-9.487755307207126343e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.087895035479147010e-01,1.252157503911691672e+00,-1.982001409063608666e+00,-1.751488533949925763e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.138028678120953208e-01,2.140814128852598142e+00,1.695546065371719147e-01,6.144399142876663111e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.441643899736969825e-02,6.936752152175120756e-01,4.209466004882378432e-02,5.910951487947104788e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.899138303685692808e-01,9.752940859109999749e-01,-2.568951524439989420e+00,1.245994814659011407e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.255079901247569740e+00,9.923992315493617156e-01,2.443869581325821272e-01,-1.051289667344192102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.043269113747309573e+00,-2.201984543668365379e+00,-4.513611177801486463e-01,-8.519086723417546025e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.339723660162753793e+00,-7.236155746070389583e-01,-6.272097900967373851e-01,5.877552778084371710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.546027966508360052e-02,1.068257455931332922e+00,-2.424920721900027054e+00,-1.269464195254192518e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.592313637175966967e-01,-1.298530956729174068e+00,-1.297721842907753720e+00,-5.336535536375329736e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.315521539522371830e+00,2.768706773408557975e-01,-2.382474649276240086e+00,1.017996510836748802e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.198044273711887708e+00,5.255456158296917257e-01,4.808294174231843021e-01,-1.303791351782153995e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.181442211552343524e-01,1.245074302038567726e+00,-9.866217530534833191e-01,-6.549203101715307673e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.803692258173822172e-01,-1.551150788686859461e-01,-1.732561968141215214e-01,-5.431412789150847908e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.746729201135421405e-01,8.481852811336894060e-01,-2.129271049258882886e+00,-1.437946759954237486e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.788222754801832126e-01,-4.070010539904964086e-02,2.072746994190779901e+00,1.602017737940170772e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.426289587656919267e+00,1.560917466360566497e+00,3.214395908951932057e+00,-1.398263742051470526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.217591740546016377e-01,-6.640341628379311523e-01,-3.418516527323787746e-01,-8.764215588453779793e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.411208687097701753e-01,-5.602065537679074003e-01,2.621059581701332131e-01,-2.702023055780230498e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.698950293159575964e-01,3.736353632669012770e-01,-1.338483670525462577e+00,9.365343018608530690e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.031372537108705245e-01,1.649188117012534205e+00,-3.728736523088475030e-01,2.605806485519664428e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.525617684156230558e-01,2.301272802668535566e-01,-3.945957604032854227e-01,-9.253002586527688811e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.170819849658528367e-02,-5.792090016994973917e-02,-1.893035754681802629e+00,-1.007029615532088362e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.974397760384193568e+00,-6.511279083007641688e-01,-1.552931850640472122e-01,5.945653921153504218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.539484476070491992e-01,1.022914570276242552e+00,-4.078512880565423604e-01,-2.207109815018995502e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.203920107028790820e+00,-7.190116824979109200e-01,-5.860921312137810091e-01,-3.098675322282381517e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.552168684010777566e-02,-2.767084246107217038e-01,-5.144932220686103674e-01,-1.026230426551620473e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.144416316283222823e+00,-3.114428705810233233e-01,-4.324729650562186833e-04,1.709615716713382971e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.257823033348939856e-01,1.086608394968656022e+00,-1.273472779721724901e-01,-3.804736071348427950e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.465801627675910324e-01,-8.852322084020581849e-01,5.370954646694307000e-01,1.156896201051494710e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.334992472779658934e+00,-8.718992744101305981e-01,-4.397239892038964371e+00,1.964091002166703737e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.683275661265205336e-01,1.728709061936290758e-01,-4.663431246596633217e-01,-9.893468602184559701e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.985934510475232673e-01,1.035189772732017857e-02,1.568873852774231192e+00,-4.869622387129908248e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182140158280966080e+00,-1.512037999544748601e+00,-1.072547757278998537e+00,6.986114301797800019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.988153934753090879e-01,-9.180288588505861602e-01,-1.051035959776499273e-01,2.989439439318299363e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.519518046543628431e-02,-6.741239113573750386e-01,8.099937574511167915e-02,-5.760868722014754750e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.533700948154365362e-01,7.920753110782561071e-03,-1.989022195296090478e+00,-9.975948382029243833e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.062441753153261725e-01,-8.743291211443864341e-01,-9.428498571071912693e-01,-7.549700775862889790e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.278064492015722031e+00,1.940721018438844370e+00,4.543455691346900416e-01,6.040704565177041907e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.012867957744323810e+00,2.391864384261170318e-01,-8.555720462779553559e-01,8.074557924280898469e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.429715638007571954e+00,1.178275463516958332e+00,-1.962397964690783203e+00,-1.028999304885759081e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.328281998900458838e-01,2.980446761292056546e-01,-2.397336032021534780e-01,1.966078837470935925e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.050720261824947155e-02,2.119929540477595298e-01,-2.324974123544919724e+00,-1.233916859982536751e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.247337045855406057e+00,7.031636676165359257e-01,2.030455041211887579e+00,1.144942402163644957e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.864737096185305365e-01,-3.750180383486785285e-01,1.518590722397135107e-01,-4.479771099350026153e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.483349970663041084e+00,-1.845910182749073813e+00,-7.781984995917770043e-01,-6.387060174303172966e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.549766198111109494e-01,4.095754655153894808e-01,2.134372828348908069e+00,-1.093721442359687490e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.244362098558314145e+00,-7.781159376269777272e-01,3.216231897036483933e-01,4.914293370343827960e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.208863622588473241e+00,1.284233832090838634e+00,-7.611894998012896929e-01,8.982132062239348569e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.923595008324719746e+00,-9.353089807013930113e-01,-1.181448865628094147e+00,-1.468128056735817033e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.413744291666654884e-01,1.234542991459501443e-01,-1.417928003584585150e+00,1.065443558775596378e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.147782783364905246e-01,1.839728440446468307e-04,-4.205785736345181158e-01,-8.892351502785943440e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.817347604505685332e-01,-5.971436048568801169e-01,-7.454933702024895137e-01,-4.797611157344510158e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.074888849095148924e-01,-4.113102810532613951e-01,-6.172972327616080834e-01,-8.414716371886254986e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.087293711945692909e+00,-2.046686208614061919e-01,-1.601568599309524998e+00,9.262379765026299561e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.315799567497297318e+00,1.508516809425412275e-01,-2.251656576944352395e+00,1.874477080921289174e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.084602113453680128e-01,2.300474309429317021e-01,6.310135102457943290e-01,-7.799671763978049954e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.729927256020914128e-02,2.185987061799826367e-02,8.724400034429946604e-01,9.620956886967423349e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.303405018440048080e+00,-3.827973272410067906e-02,-3.036105259888647323e-01,-3.188346226456156840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.851707826784218636e-01,-2.253315676702141612e+00,1.061267426392462632e-01,1.691571444300970395e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.190627967065963411e+00,1.356708392920392470e+00,4.129063539606899202e-01,2.226789142147186373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.231685584671163625e+00,6.598883731509612716e-01,4.502507767102672531e-01,-5.875561189153801767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.958537057559864958e-01,-1.288982485838631842e+00,-6.562160731246203804e-01,1.566726793312662736e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.912289962561001921e-01,-8.642304400903616513e-01,1.721354269327219910e+00,1.644462605815167899e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.339043346601067164e-01,-2.161227248632039188e+00,-1.263061654120253063e+00,3.786363403269289440e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.195093185251997703e+00,-2.980090389406008899e+00,-2.005783169295193513e+00,9.306835315335821868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.705194704343061085e-01,-4.902908832546981621e-01,2.853154265308807114e-01,-4.267078160282669064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524310122264171952e+00,1.646394042239260447e+00,4.762314656224130860e-01,3.564856299980024845e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.166338689707201448e-01,1.307797970428023204e-01,3.264241755898381614e-01,4.335742125948104930e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.637561463231703485e-01,2.004648686358644072e-01,1.754670615519726251e+00,3.773921173682091013e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.472008968349647340e-01,5.748895238459071633e-02,3.213004305405113836e-01,-1.795295431438147071e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.046864183769799617e-01,5.712146648473335198e-01,-6.925369886471325342e-01,-5.037335344735099224e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.907947875485445088e-01,-5.642973354788187457e-02,-1.685974821992462236e-01,8.485110448799757510e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.985065198188316060e+00,-8.410713290479621129e-01,-1.269184766950338439e+00,8.175761490951223287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.961346811437435611e-01,-6.041587362328760813e-01,4.680129574870771636e-01,-4.715407157841693953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.325823501632569457e-01,6.741980083128206180e-01,-1.420640313931934018e-01,8.059175666936929661e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.329565484541171849e-01,-4.084415439199318154e-01,5.892777227375654014e-01,-6.140237417767276940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.364478059302676627e+00,-1.922037216537051618e+00,2.243823669620702010e-01,-6.227665786706826356e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.603756065693191957e-02,5.412948376019633967e-01,-1.681730688850453292e+00,-1.276379448433706987e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.897337518143914714e-01,2.202385563469653196e-01,1.570840675321619306e+00,1.101398525168971881e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.053434362545471625e+00,1.333289404100293618e+00,-2.199596876587678329e-01,7.330888470978994542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.963178362934261401e-01,9.974529484059843631e-02,2.812870777934779465e-01,1.625228322985971807e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.878108018100232535e-01,7.707396460252911342e-03,1.938689058951905242e+00,7.436760990054839260e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.928962758049571513e-01,-1.136878792164626589e-01,-2.060877698115421708e-01,1.600817944616224620e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.180605796699828680e+00,-7.982375504469051419e-01,-1.316136720838481933e-01,3.249910491369290555e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.309549674484165038e-01,2.688262239101776307e-01,8.722229156729151001e-01,7.984778193401827207e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.856758428324146504e-01,-5.228238711276973483e-01,2.668051490844627338e-01,2.032560207544236996e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.278157452864402188e+00,-1.039568577844148134e+00,5.720943562524961612e-01,-1.110107300956761023e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.567105804927335200e+00,-1.089533054300715342e-01,6.689934419165382007e-01,-2.585534131025455928e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.869764392021068034e+00,8.956659132882159591e-02,-6.999968500650285419e-01,-1.066888357596773584e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.710896082139976127e-01,3.572854205850689580e-01,-2.421827493919448848e+00,-1.185445817498483434e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.847658058199090014e-03,6.671872972992307638e-01,-1.841064978184781653e+00,1.915119833170360719e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.491822120277448427e+00,2.186095611665185512e+00,2.954609196811009419e-01,-8.323781001492159826e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.570510922019916378e-01,-2.753639553319824351e-01,-1.177840143784044447e+00,-1.087208444367747662e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.214970972474370914e-01,1.342290408696010351e+00,-2.676457314722960223e+00,-3.837862142717897385e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.867170593826714298e-02,-4.657234269187420840e-04,2.836038189292563461e-01,-1.557797189413334671e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.836661282133463802e-01,1.203546212583108677e-01,7.014007446195220652e-01,-3.391504586973154850e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.837431920587820677e-01,8.068651956022151461e-01,4.006712031058597745e+00,-2.164996471966449842e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.172549348857442109e+00,-8.595272655591613686e-01,-5.220536735643301895e-01,-2.651440523741845356e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.595470594905034289e-01,-8.328938128619077508e-02,-1.702720748568092857e+00,4.815465657490287099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.325035003544659196e-01,6.825420951209529852e-01,1.135901837855842755e+00,-1.163405941896589635e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.132241848380355353e+00,-1.452294425001623868e+00,-2.335841939431597680e+00,8.855199088330074630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.511766633253950332e+00,-9.472106992618490873e-01,-9.626277000188987465e-01,-1.596838763718098075e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.415351180685062160e-01,-4.563090309994374816e-01,-5.654573094837043179e-01,4.394470717936413418e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.276645787663532872e-01,-3.647683674450977187e-02,1.478061365348856349e+00,-8.829403141351304107e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.265154382405656586e+00,7.629220219850106899e-01,-7.019912134418466731e-01,5.367974309677302214e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.897657036387089047e+00,-1.292930390122054352e+00,7.254169466411052314e-01,5.044937103047039129e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.428053154890831511e+00,1.383418267816759251e+00,4.687359582883793285e-02,7.464093237575916140e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.784537591258449574e+00,6.939164881087669379e-01,-1.569706646390415017e+00,-6.415683152281814738e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.028845710468240249e-03,5.977433307781603311e-01,1.149807189824192610e+00,-5.681914186863029625e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-3.643196103127692709e+00,-1.977417977743238131e+00,1.120412277197711859e+00,1.139099298762654477e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.413415031751601880e-01,3.175944880677855631e-01,-1.074023153281941090e+00,-6.254752908380754040e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.183112352436396508e-01,-7.901926761153436063e-01,5.644212176950816340e-02,-6.001600853639135202e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.876530157222688899e-02,7.235234320636426686e-01,-7.459706540943928932e-01,-8.712853977490096768e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.358913578715437942e-02,-1.036482477319147916e-01,-1.639340533535355027e+00,-1.077436953910703377e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.944595096183606042e-01,-4.424639034356696032e-01,-7.182894559720869321e-01,1.053132857253457288e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.120621156316774503e+00,-9.328189896594697439e-01,2.703317370326167257e+00,-1.578433288560766812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.994429253168579885e-01,-2.467459223982648719e-01,-1.521172405940153238e-01,-7.759438341255450178e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641523616584122713e-01,6.592782512175333620e-01,1.981819139254482831e+00,4.634022306947259140e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.737994444828197205e-01,-1.650217723619198606e+00,-8.352909701084388905e-01,-8.886804873276975270e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.391189200147869842e+00,-7.655661516226800467e-01,2.642060463386733726e+00,-1.104521213256892676e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.614264795333848257e-01,-2.680048144532621857e-01,6.571672901716852921e-01,6.288725501619132352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.850151596038925650e-01,-2.134791496035507996e-01,3.952357578373336122e-01,3.916655987710901954e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.081665492816711538e-01,-4.850788593658598158e-01,1.555614250398791532e+00,9.035134087003292291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.955981715231905449e-01,1.787497365749834977e-01,-6.084886510457774289e-01,-9.287532912107558936e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.010439677668474978e-01,6.212373328143508400e-02,7.401884261629699813e-01,3.020678319379523913e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.517400807432749854e+00,-2.115421448162327245e+00,4.128384790596969722e+00,-2.032726046542987053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.497903984248416087e-01,1.006062024234215535e+00,2.394653912232991289e-02,8.273800835497551187e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.062154528497793349e+00,-1.437567031426548292e+00,-5.866423382101575434e-01,6.245666476042174287e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.026056051238789735e+00,1.153065039059688601e+00,3.282424275511401035e+00,-1.850653935738944655e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.164665346322085460e-01,7.597111967363846530e-01,6.580027510337388419e-01,-1.543861670502237438e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.276777595910099761e+00,-1.776922861164383027e+00,1.014457814433867844e+00,-1.004602189612576524e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.581201157961483583e-02,9.296796468976351036e-02,7.813100840890142562e-01,-1.438151754704785346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.027437227749993021e+00,1.349876761568958861e+00,9.523939608095022269e-02,1.530439744226595344e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.980971430693736046e+00,1.376061557390996226e+00,6.308563622081659883e-01,-3.310039965687689434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.970777798629708144e-01,1.709445036119366101e-01,9.983850505602152037e-01,1.202471156646649053e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.325057634828713971e-01,-7.846650137568483840e-01,-8.530389227054415713e-01,4.295883994287576502e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.702831764501148815e-01,1.198927535902718500e+00,-1.232088180284470980e+00,-1.375001235240170816e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.793557892088540440e+00,-1.513825069446817162e+00,-1.905700481469389418e+00,-1.059306682325087401e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.053638507937521007e-01,-1.504182634773168825e+00,7.193860626901539268e-01,9.203202447097841299e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.650523751234948211e-01,7.657380488221533499e-01,2.524835415063821920e-01,4.812762424064703226e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.766458384114508284e+00,-1.224470255292300580e+00,-1.940428305860955938e+00,-1.443095418955903986e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.044359936624988716e+00,5.430800621119176164e-01,1.421052738207098098e+00,-7.437590700685842160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.695354089106976492e+00,-1.080980843484423248e+00,-1.086773811082328622e+00,1.183234870428635954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080957598645236217e+00,-6.409097698086699824e-01,-9.772860408155908951e-02,-8.513775083060334259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.038444705999587381e+00,1.153953878048739723e+00,4.476339034316352827e-01,9.144698972848721574e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.473904947837755830e-01,-8.368296661724579366e-02,-1.368758440499094342e-01,3.182019682965679386e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.288465285606729460e-02,6.349264942029184677e-01,6.201695972521130695e-01,3.716463419927040768e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.028307369665850013e-01,-1.957227424091839141e-01,3.228907405951637610e-01,-3.664637398996508644e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.319389426209401917e-01,-4.626614792769346840e-01,5.544364949398409292e-01,2.486634299272181756e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.798937407877826189e-01,-6.983560554530565678e-01,1.305717853479724244e+00,1.247717795658731532e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.929564249779254004e-01,-9.308028779055605995e-01,2.003024967413893909e-01,6.685280472694621334e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
